activity_event_id,asset_id,geo,origin_measurement_timestamp,scope,category,activity,source,raw_data,units
2022_07_bev_173,bev_173,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,36.38,kwh
2022_07_bev_172,bev_172,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.63,kwh
2022_07_bev_171,bev_171,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,7.54,kwh
2022_07_bev_170,bev_170,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,13733.16,kwh
2022_07_bev_169,bev_169,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,22.17,kwh
2022_07_bev_168,bev_168,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,115.95,kwh
2022_07_bev_167,bev_167,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,27.05,kwh
2022_07_bev_166,bev_166,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,12914.09,kwh
2022_07_bev_165,bev_165,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,33.76,kwh
2022_07_bev_164,bev_164,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,11931.7,kwh
2022_07_bev_163,bev_163,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,14223.7,kwh
2022_07_bev_162,bev_162,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,43458.7,kwh
2022_07_bev_161,bev_161,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,20274.62,kwh
2022_07_bev_160,bev_160,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,35.75,kwh
2022_07_bev_159,bev_159,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,60.63,kwh
2022_07_bev_158,bev_158,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,48321.84,kwh
2022_07_bev_157,bev_157,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,159.58,kwh
2022_07_bev_155,bev_155,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,20.65,kwh
2022_07_bev_152,bev_152,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,640.2,kwh
2022_07_bev_151,bev_151,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,130600.49,kwh
2022_07_bev_150,bev_150,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,18.16,kwh
2022_07_bev_149,bev_149,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,6.79,kwh
2022_07_bev_148,bev_148,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,8778.82,kwh
2022_07_bev_147,bev_147,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,4.87,kwh
2022_07_bev_146,bev_146,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,3157.14,kwh
2022_07_bev_145,bev_145,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,24867.49,kwh
2022_07_bev_144,bev_144,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,6244.63,kwh
2022_07_bev_143,bev_143,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,74370.11,kwh
2022_07_bev_142,bev_142,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,13099.68,kwh
2022_07_bev_141,bev_141,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,63967.65,kwh
2022_07_bev_140,bev_140,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,96879.83,kwh
2022_07_bev_139,bev_139,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,4.8,kwh
2022_07_bev_138,bev_138,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,39707.44,kwh
2022_07_bev_137,bev_137,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,95933.77,kwh
2022_07_bev_136,bev_136,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,15.21,kwh
2022_07_bev_135,bev_135,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,20.41,kwh
2022_07_bev_134,bev_134,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,49.43,kwh
2022_07_bev_133,bev_133,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,65.87,kwh
2022_07_bev_132,bev_132,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,141866.59,kwh
2022_07_bev_131,bev_131,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,19.73,kwh
2022_07_bev_130,bev_130,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,212.82,kwh
2022_07_bev_129,bev_129,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,346.83,kwh
2022_07_bev_128,bev_128,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,29.58,kwh
2022_07_bev_127,bev_127,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,104.0,kwh
2022_07_bev_126,bev_126,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,24.62,kwh
2022_07_bev_125,bev_125,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,51312.33,kwh
2022_07_bev_124,bev_124,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,55.26,kwh
2022_07_bev_123,bev_123,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,16.27,kwh
2022_07_bev_122,bev_122,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,17.37,kwh
2022_07_bev_121,bev_121,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,15.03,kwh
2022_07_bev_120,bev_120,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,27.01,kwh
2022_07_bev_119,bev_119,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,50.41,kwh
2022_07_bev_117,bev_117,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,3.11,kwh
2022_07_bev_116,bev_116,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,104201.78,kwh
2022_07_bev_114,bev_114,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,51894.95,kwh
2022_07_bev_113,bev_113,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,5536.39,kwh
2022_07_bev_112,bev_112,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,616.07,kwh
2022_07_bev_111,bev_111,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,0.25,kwh
2022_07_bev_108,bev_108,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,3.02,kwh
2022_07_bev_107,bev_107,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,9419.15,kwh
2022_07_bev_106,bev_106,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,154.96,kwh
2022_07_bev_102,bev_102,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,12.25,kwh
2022_07_bev_101,bev_101,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,8.74,kwh
2022_07_bev_100,bev_100,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,9704.86,kwh
2022_07_bev_099,bev_099,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,3.44,kwh
2022_07_bev_098,bev_098,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,17.04,kwh
2022_07_bev_097,bev_097,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,620.34,kwh
2022_07_bev_096,bev_096,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,7.91,kwh
2022_07_bev_095,bev_095,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,100.98,kwh
2022_07_bev_094,bev_094,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,6.39,kwh
2022_07_bev_093,bev_093,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,250.77,kwh
2022_07_bev_092,bev_092,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,16146.29,kwh
2022_07_bev_091,bev_091,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,54275.63,kwh
2022_07_bev_090,bev_090,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,7286.99,kwh
2022_07_bev_089,bev_089,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,268.36,kwh
2022_07_bev_088,bev_088,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,5429.4,kwh
2022_07_bev_087,bev_087,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,66949.48,kwh
2022_07_bev_086,bev_086,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,2.86,kwh
2022_07_bev_085,bev_085,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,110.73,kwh
2022_07_bev_083,bev_083,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,48.2,kwh
2022_07_bev_082,bev_082,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,131.77,kwh
2022_07_bev_081,bev_081,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,6.27,kwh
2022_07_bev_080,bev_080,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,885.33,kwh
2022_07_bev_079,bev_079,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,148906.02,kwh
2022_07_bev_078,bev_078,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,13.13,kwh
2022_07_bev_077,bev_077,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,17.11,kwh
2022_07_bev_076,bev_076,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,89.87,kwh
2022_07_bev_075,bev_075,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,77199.33,kwh
2022_07_bev_074,bev_074,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,100093.27,kwh
2022_07_bev_073,bev_073,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.6,kwh
2022_07_bev_072,bev_072,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,28.65,kwh
2022_07_bev_071,bev_071,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,24.66,kwh
2022_07_bev_070,bev_070,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,41474.64,kwh
2022_07_bev_069,bev_069,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,58.84,kwh
2022_07_bev_068,bev_068,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,115879.93,kwh
2022_07_bev_067,bev_067,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,19.15,kwh
2022_07_bev_066,bev_066,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,829.93,kwh
2022_07_bev_065,bev_065,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,1038.36,kwh
2022_07_bev_063,bev_063,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,24.37,kwh
2022_07_bev_062,bev_062,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,137.71,kwh
2022_07_bev_061,bev_061,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,14091.75,kwh
2022_07_bev_060,bev_060,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.27,kwh
2022_07_bev_059,bev_059,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,2.68,kwh
2022_07_bev_057,bev_057,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,14.97,kwh
2022_07_bev_056,bev_056,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,57.94,kwh
2022_07_bev_055,bev_055,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,48.71,kwh
2022_07_bev_054,bev_054,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,47.29,kwh
2022_07_bev_053,bev_053,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,18.1,kwh
2022_07_bev_052,bev_052,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,284.57,kwh
2022_07_bev_051,bev_051,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,18.58,kwh
2022_07_bev_050,bev_050,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,5067.26,kwh
2022_07_bev_049,bev_049,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,375.69,kwh
2022_07_bev_048,bev_048,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,73624.78,kwh
2022_07_bev_047,bev_047,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,8.04,kwh
2022_07_bev_046,bev_046,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,10.75,kwh
2022_07_bev_045,bev_045,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,5868.06,kwh
2022_07_bev_043,bev_043,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,67842.47,kwh
2022_07_bev_042,bev_042,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,81712.88,kwh
2022_07_bev_041,bev_041,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,20727.2,kwh
2022_07_bev_040,bev_040,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,279.15,kwh
2022_07_bev_039,bev_039,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,61.99,kwh
2022_07_bev_038,bev_038,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,9.91,kwh
2022_07_bev_037,bev_037,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,519.79,kwh
2022_07_bev_036,bev_036,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,442.13,kwh
2022_07_bev_035,bev_035,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,51.22,kwh
2022_07_bev_034,bev_034,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,80.63,kwh
2022_07_bev_033,bev_033,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,38131.35,kwh
2022_07_bev_032,bev_032,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.14,kwh
2022_07_bev_031,bev_031,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,47.33,kwh
2022_07_bev_030,bev_030,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,8.32,kwh
2022_07_bev_029,bev_029,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,21.92,kwh
2022_07_bev_028,bev_028,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,116.55,kwh
2022_07_bev_026,bev_026,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,19.41,kwh
2022_07_bev_025,bev_025,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,788.67,kwh
2022_07_bev_024,bev_024,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,26578.32,kwh
2022_07_bev_023,bev_023,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.04,kwh
2022_07_bev_022,bev_022,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,18.74,kwh
2022_07_bev_021,bev_021,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,41.39,kwh
2022_07_bev_020,bev_020,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,34.92,kwh
2022_07_bev_019,bev_019,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,15.51,kwh
2022_07_bev_018,bev_018,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,9.37,kwh
2022_07_bev_017,bev_017,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,368.65,kwh
2022_07_bev_016,bev_016,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,15.7,kwh
2022_07_bev_015,bev_015,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,16.43,kwh
2022_07_bev_014,bev_014,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,88.15,kwh
2022_07_bev_013,bev_013,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,6938.78,kwh
2022_07_bev_012,bev_012,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,1095.53,kwh
2022_07_bev_010,bev_010,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,1019.12,kwh
2022_07_bev_009,bev_009,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,8.05,kwh
2022_07_bev_008,bev_008,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,8.14,kwh
2022_07_bev_007,bev_007,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,551.9,kwh
2022_07_bev_004,bev_004,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,51327.66,kwh
2022_07_bev_003,bev_003,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,20.81,kwh
2022_07_bev_002,bev_002,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,5.23,kwh
2022_07_bev_001,bev_001,"[40.73061,-73.935242]",2022-07,2,grid-region-location-based,NYCW,carbon_accounting_demo,95.23,kwh
2022_06_gas_265,gas_265,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,200.08,gal
2022_06_gas_264,gas_264,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8038.01,gal
2022_06_gas_263,gas_263,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,7551.11,gal
2022_06_gas_262,gas_262,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,5178.98,gal
2022_06_gas_261,gas_261,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,3136.57,gal
2022_06_gas_260,gas_260,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,128.33,gal
2022_06_gas_259,gas_259,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,23.0,gal
2022_06_gas_258,gas_258,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,17.63,gal
2022_06_gas_257,gas_257,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,9.19,gal
2022_06_gas_256,gas_256,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,171.02,gal
2022_06_gas_255,gas_255,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,170.18,gal
2022_06_gas_254,gas_254,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,67.73,gal
2022_06_gas_253,gas_253,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,3.26,gal
2022_06_gas_252,gas_252,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,12.38,gal
2022_06_gas_251,gas_251,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.3,gal
2022_06_gas_250,gas_250,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,21.04,gal
2022_06_gas_249,gas_249,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6826.91,gal
2022_06_gas_248,gas_248,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,14.15,gal
2022_06_gas_247,gas_247,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,60.56,gal
2022_06_gas_246,gas_246,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,5448.63,gal
2022_06_gas_245,gas_245,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,0.26,gal
2022_06_gas_244,gas_244,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,492.91,gal
2022_06_gas_243,gas_243,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,66.8,gal
2022_06_gas_242,gas_242,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,34.12,gal
2022_06_gas_241,gas_241,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,22.7,gal
2022_06_gas_240,gas_240,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,3.22,gal
2022_06_gas_239,gas_239,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,9361.0,gal
2022_06_gas_238,gas_238,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,7140.9,gal
2022_06_gas_237,gas_237,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,13372.67,gal
2022_06_gas_236,gas_236,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,12814.42,gal
2022_06_gas_235,gas_235,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,102.08,gal
2022_06_gas_234,gas_234,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8136.47,gal
2022_06_gas_233,gas_233,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,5455.96,gal
2022_06_gas_232,gas_232,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,528.33,gal
2022_06_gas_231,gas_231,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6925.9,gal
2022_06_gas_230,gas_230,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,13146.11,gal
2022_06_gas_229,gas_229,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,7029.9,gal
2022_06_gas_228,gas_228,"[40.73061,-73.935242]",2022-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,37.77,gal
